game,username,query_user_id,course,date,total_score,score_vs_par,gsp,youtube_video,entry_url,hole_1,hole_2,hole_3,hole_4,hole_5,hole_6,hole_7,hole_8,hole_9,hole_10,hole_11,hole_12,hole_13,hole_14,hole_15,hole_16,hole_17,hole_18
Power Putt Live 2013,vpfiends,vpfiends,Skull Island,19-02-2026 02:21:59,52,-5,74207,https://www.youtube.com/watch?v=e6EXbgCTwfU,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=ppl13&entryId=494,2,2,3,2,3,2,2,3,3,2,2,2,5,8,3,2,4,2
Power Putt Live 2013,vpfiends,vpfiends,Bigfoot Bend,18-02-2026 01:52:23,40,-17,83970,https://www.youtube.com/watch?v=IK4VIcU_ZG4,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=ppl13&entryId=493,1,1,2,2,2,2,3,3,2,3,2,3,2,2,3,3,2,2
Power Putt Live 2013,vpfiends,vpfiends,Lost Vegas,17-02-2026 02:53:55,52,+1,69719,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=ppl13&entryId=492,1,2,2,2,2,4,2,3,3,6,2,3,2,2,4,8,4,0
Power Putt Live 2013,vpfiends,vpfiends,Safari River,17-02-2026 02:33:44,52,-5,65927,https://www.youtube.com/watch?v=0vBfMU9sVys,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=ppl13&entryId=491,3,1,2,4,2,3,3,3,2,3,3,3,3,3,6,3,3,2
Power Putt Live 2013,vpfiends,vpfiends,The Freaky Tiki,15-02-2026 03:41:48,52,-5,87454,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=ppl13&entryId=489,2,2,2,2,3,2,3,2,5,2,2,2,2,3,4,2,8,4
Power Putt Live 2013,vpfiends,vpfiends,Roadside 66,15-02-2026 03:18:52,50,-7,84934,https://www.youtube.com/watch?v=shft6SqhBM4,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=ppl13&entryId=488,3,2,3,4,4,2,3,4,2,2,2,3,4,3,2,2,3,2
Power Putt Live 2013,vpfiends,vpfiends,Dusty Trail,11-02-2026 04:38:08,46,-11,74301,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=ppl13&entryId=487,1,2,2,3,2,2,4,2,2,4,3,2,3,5,2,3,2,2
Power Putt Live 2013,vpfiends,vpfiends,Lost Vegas,10-02-2026 04:07:23,46,-5,75611,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=ppl13&entryId=485,2,1,2,2,2,2,2,3,6,4,2,5,2,2,4,1,4,0
Power Putt Live 2013,vpfiends,vpfiends,Bigfoot Bend,10-02-2026 03:50:21,43,-14,78335,https://www.youtube.com/watch?v=xKgN6ksBFmo,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=ppl13&entryId=484,1,2,2,2,2,3,4,2,2,3,2,2,3,2,2,3,3,3
Power Putt Live 2013,vpfiends,vpfiends,Safari River,10-02-2026 03:31:31,55,-2,66873,https://www.youtube.com/watch?v=G0XqCOLh-kM,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=ppl13&entryId=483,2,1,5,5,3,2,3,3,2,3,2,2,4,2,2,7,3,4
Power Putt Live 2013,vpfiends,vpfiends,Lost Vegas,09-02-2026 04:18:12,53,-1,76195,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=ppl13&entryId=482,3,2,3,2,2,2,2,3,3,2,2,5,2,2,5,3,4,6
Power Putt Live 2013,vpfiends,vpfiends,Haunted Hills,09-02-2026 04:00:17,50,-7,99369,https://www.youtube.com/watch?v=wh-oLjHQ0r4,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=ppl13&entryId=481,4,2,3,2,2,5,3,3,2,3,3,2,2,4,2,2,3,3
Power Putt Live 2013,vpfiends,vpfiends,Skull Island,09-02-2026 03:39:44,41,-16,83290,https://www.youtube.com/watch?v=lvmYNZruVSY,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=ppl13&entryId=480,2,2,2,2,4,3,2,2,2,1,2,2,2,5,2,2,2,2
Power Putt Live 2013,vpfiends,vpfiends,Lost Vegas,08-02-2026 04:01:01,58,+4,66531,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=ppl13&entryId=477,2,2,2,2,2,3,4,3,3,3,5,4,2,3,4,1,6,7
Power Putt Live 2013,vpfiends,vpfiends,King Putt's Tomb,08-02-2026 03:43:15,45,-9,105414,https://www.youtube.com/watch?v=y5vzCoqVo50,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=ppl13&entryId=476,3,3,4,3,2,2,2,2,4,2,2,3,1,3,4,3,2,0
Power Putt Live 2013,vpfiends,vpfiends,Bigfoot Bend,07-02-2026 19:55:04,75,+18,80015,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=ppl13&entryId=475,3,2,3,4,3,8,4,2,4,6,4,6,4,4,4,4,4,6
Power Putt Live 2013,vpfiends,vpfiends,The Freaky Tiki,07-02-2026 19:24:42,33,+5,47553,https://www.youtube.com/watch?v=0DEaEG1tfxM,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=ppl13&entryId=474,2,4,3,3,3,3,4,6,5,0,0,0,0,0,0,0,0,0
Power Putt Live 2013,vpfiends,vpfiends,Lost Vegas,07-02-2026 06:18:13,48,-3,61230,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=ppl13&entryId=473,1,3,3,2,3,2,3,3,3,3,2,4,2,4,2,3,5,0
Power Putt Live 2013,vpfiends,vpfiends,Haunted Hills,07-02-2026 05:59:58,43,-14,107743,https://www.youtube.com/watch?v=lHby3wDjkjs,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=ppl13&entryId=472,2,2,2,3,2,2,3,3,2,2,3,2,3,2,2,2,3,3
Power Putt Live 2013,vpfiends,vpfiends,Dusty Trail,07-02-2026 05:41:09,49,-8,85012,https://www.youtube.com/watch?v=D5CRQ49kJI0,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=ppl13&entryId=471,3,2,2,3,2,2,3,3,2,3,3,2,4,4,2,2,2,5
Power Putt Live 2013,vpfiends,vpfiends,Lost Vegas,06-02-2026 02:57:16,52,+4,79664,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=ppl13&entryId=469,1,3,2,3,2,3,2,5,8,3,4,4,2,2,3,5,0,0
Power Putt Live 2013,vpfiends,vpfiends,Roadside 66,06-02-2026 02:35:29,43,-14,100319,https://www.youtube.com/watch?v=IInHPOnlKJA,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=ppl13&entryId=468,2,2,3,1,2,2,3,2,3,2,3,3,2,4,2,1,3,3
Power Putt Live 2013,vpfiends,vpfiends,Roadside 66,05-02-2026 03:07:55,51,-6,105467,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=ppl13&entryId=467,2,2,3,2,4,2,3,2,5,2,3,3,4,5,2,2,3,2
Power Putt Live 2013,vpfiends,vpfiends,Lost Vegas,05-02-2026 02:46:31,46,-8,65064,https://www.youtube.com/watch?v=ZVTJJbutrtU,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=ppl13&entryId=466,2,2,3,3,2,2,2,3,3,2,2,1,2,4,3,3,2,5
Power Putt Live 2013,vpfiends,vpfiends,Haunted Hills,05-02-2026 02:27:21,45,-12,104970,https://www.youtube.com/watch?v=KxvJ-hSgBw0,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=ppl13&entryId=465,4,2,4,2,2,2,3,2,2,2,4,3,2,1,3,2,2,3
Power Putt Live 2013,vpfiends,vpfiends,Bigfoot Bend,05-02-2026 02:04:53,41,-16,93536,https://www.youtube.com/watch?v=r0L13LvcByY,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=ppl13&entryId=464,1,3,2,2,2,2,4,2,2,2,2,3,2,1,5,2,1,3
Power Putt Live 2013,vpfiends,vpfiends,The Freaky Tiki,04-02-2026 04:57:28,49,-8,91444,https://www.youtube.com/watch?v=BHEKaNhTsOY,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=ppl13&entryId=463,1,2,3,4,2,2,2,2,4,2,6,2,2,4,2,1,5,3
Power Putt Live 2013,vpfiends,vpfiends,Camelot,04-02-2026 04:36:48,50,-7,132508,https://www.youtube.com/watch?v=zCdYfMHEnDQ,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=ppl13&entryId=462,2,3,2,5,3,2,6,2,2,1,4,2,3,3,3,2,3,2
Power Putt Live 2013,vpfiends,vpfiends,Camelot,04-02-2026 04:13:29,58,+1,98075,https://www.youtube.com/watch?v=aCbz187c-EY,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=ppl13&entryId=461,2,4,2,3,3,3,4,2,2,2,3,3,7,3,4,3,4,4
Power Putt Live 2013,vpfiends,vpfiends,Lost Vegas,04-02-2026 03:51:32,56,+2,100322,https://www.youtube.com/watch?v=ACIn0QPRArI,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=ppl13&entryId=460,2,3,2,2,2,4,3,3,3,2,2,3,2,2,8,3,4,6
Power Putt Live 2013,vpfiends,vpfiends,King Putt's Tomb,04-02-2026 02:26:47,47,-10,104514,https://www.youtube.com/watch?v=5ocMc51ikm8,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=ppl13&entryId=459,2,1,2,4,2,2,2,2,2,2,7,2,2,3,3,4,2,3
Power Putt Live 2013,vpfiends,vpfiends,Lost Vegas,03-02-2026 04:08:11,60,+6,67383,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=ppl13&entryId=458,2,2,2,3,2,3,3,3,3,6,2,5,2,2,7,4,4,5
Power Putt Live 2013,vpfiends,vpfiends,Dusty Trail,03-02-2026 03:44:55,48,-9,85134,https://www.youtube.com/watch?v=v78w5wp1anA,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=ppl13&entryId=457,2,2,2,2,3,3,2,4,2,3,3,2,3,4,1,3,3,4
Power Putt Live 2013,vpfiends,vpfiends,Miner 49'er,03-02-2026 03:22:08,55,-3,93914,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=ppl13&entryId=456,2,2,2,2,2,7,3,3,4,3,3,2,2,2,4,3,4,5
Power Putt Live 2013,vpfiends,vpfiends,Roadside 66,03-02-2026 02:58:58,45,-12,90104,https://www.youtube.com/watch?v=jGRtmeW2OqU,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=ppl13&entryId=455,1,3,2,3,2,2,3,3,2,2,4,2,2,4,2,2,4,2
Power Putt Live 2013,vpfiends,vpfiends,Lost Vegas,02-02-2026 02:59:46,51,-3,63728,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=ppl13&entryId=454,2,2,2,2,2,2,2,2,2,5,2,2,4,3,2,5,5,5
Power Putt Live 2013,vpfiends,vpfiends,Safari River,02-02-2026 02:41:50,55,-2,68593,https://www.youtube.com/watch?v=bOCstY4QTQ4,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=ppl13&entryId=453,4,1,4,3,3,5,3,2,2,3,2,4,4,2,2,4,3,4
Power Putt Live 2013,vpfiends,vpfiends,The Freaky Tiki,02-02-2026 02:19:35,48,-9,96063,https://www.youtube.com/watch?v=AA2kyT7b7qs,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=ppl13&entryId=452,2,2,2,3,4,2,3,1,6,2,4,2,1,5,2,2,3,2
Power Putt Live 2013,vpfiends,vpfiends,Bigfoot Bend,02-02-2026 01:56:42,50,-7,83830,https://www.youtube.com/watch?v=09BmfBU_fwk,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=ppl13&entryId=451,1,1,2,2,2,2,5,3,2,2,3,3,3,4,3,3,4,5
Power Putt Live 2013,vpfiends,vpfiends,Skull Island,01-02-2026 05:08:20,48,-9,83334,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=ppl13&entryId=450,2,3,2,2,2,3,2,5,4,1,2,2,4,3,2,1,5,3
Power Putt Live 2013,vpfiends,vpfiends,Camelot,01-02-2026 04:48:04,59,+2,106249,https://www.youtube.com/watch?v=14az73zOrHg,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=ppl13&entryId=449,2,2,3,3,4,1,4,1,3,2,4,4,8,3,4,3,4,4
Power Putt Live 2013,vpfiends,vpfiends,Lost Vegas,01-02-2026 04:19:44,55,+1,83996,https://www.youtube.com/watch?v=zFDZqMylAG0,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=ppl13&entryId=448,2,2,3,2,2,3,3,4,4,4,4,1,2,5,2,2,6,4
Power Putt Live 2013,vpfiends,vpfiends,Dusty Trail,01-02-2026 03:53:43,44,-13,84215,https://www.youtube.com/watch?v=cpYJbtzWkew,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=ppl13&entryId=447,2,1,2,3,2,2,3,2,2,2,2,3,3,4,2,3,2,4
Power Putt Live 2013,vpfiends,vpfiends,King Putt's Tomb,31-01-2026 05:55:52,51,-6,106727,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=ppl13&entryId=446,2,2,2,3,3,2,2,2,2,2,2,5,3,3,3,4,6,3
Power Putt Live 2013,vpfiends,vpfiends,Haunted Hills,31-01-2026 05:26:38,54,-3,93096,https://www.youtube.com/watch?v=_-cVBbQShDs,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=ppl13&entryId=445,3,2,2,7,4,3,4,4,3,2,4,2,2,2,3,2,3,2
Power Putt Live 2013,vpfiends,vpfiends,Camelot,29-01-2026 02:13:31,58,+4,110109,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=ppl13&entryId=443,3,3,3,3,5,3,3,2,2,3,5,4,3,6,2,5,3,0
Power Putt Live 2013,vpfiends,vpfiends,Dusty Trail,29-01-2026 02:02:05,46,-11,87328,https://www.youtube.com/watch?v=n_n-nAwhUJk,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=ppl13&entryId=442,1,2,2,4,2,3,2,4,2,2,1,2,3,4,2,3,4,3
Power Putt Live 2013,vpfiends,vpfiends,Skull Island,29-01-2026 01:53:24,44,-13,95382,https://www.youtube.com/watch?v=m0dvOMoPKBY,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=ppl13&entryId=441,2,2,1,2,2,2,2,3,3,2,2,3,3,5,1,2,3,4
Power Putt Live 2013,vpfiends,vpfiends,Roadside 66,27-01-2026 03:29:05,50,-7,90711,https://www.youtube.com/watch?v=eKP2lJG9jVA,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=ppl13&entryId=440,2,2,2,2,3,3,3,4,2,3,3,2,4,3,2,2,3,5
Power Putt Live 2013,vpfiends,vpfiends,Safari River,27-01-2026 03:20:24,57,E,66464,https://www.youtube.com/watch?v=0Wk5bCMCitQ,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=ppl13&entryId=439,1,2,2,2,2,3,4,3,4,4,3,3,4,4,3,7,3,3
Power Putt Live 2013,vpfiends,vpfiends,The Freaky Tiki,27-01-2026 03:11:48,52,-5,94754,https://www.youtube.com/watch?v=Dv8dxlN7uA0,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=ppl13&entryId=438,2,2,4,3,2,3,2,2,3,2,3,2,3,4,2,5,3,5
Power Putt Live 2013,vpfiends,vpfiends,Lost Vegas,27-01-2026 03:03:22,56,+5,61420,https://www.youtube.com/watch?v=gFUkoRxJIVg,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=ppl13&entryId=437,2,2,3,3,2,3,2,2,4,5,3,4,4,4,3,3,7,0
Power Putt Live 2013,vpfiends,vpfiends,Bigfoot Bend,27-01-2026 02:54:16,49,-8,79588,https://www.youtube.com/watch?v=2IKtEP0Q860,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=ppl13&entryId=436,2,2,2,2,2,2,4,2,2,4,2,6,2,2,3,3,2,5
Power Putt Live 2013,vpfiends,vpfiends,Bigfoot Bend,27-01-2026 02:41:15,59,+2,90083,https://www.youtube.com/watch?v=t27CabXEV8c,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=ppl13&entryId=435,2,3,3,2,2,4,5,3,2,3,3,4,2,3,5,4,6,3
Power Putt Live 2013,vpfiends,vpfiends,King Putt's Tomb,14-01-2026 23:07:49,54,-3,82948,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=ppl13&entryId=425,2,4,3,2,3,2,2,2,2,2,3,3,3,3,5,3,7,3
Power Putt Live 2013,vpfiends,vpfiends,The Freaky Tiki,14-01-2026 22:53:02,51,-6,96277,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=ppl13&entryId=424,2,2,3,2,4,2,5,2,4,2,2,2,2,6,2,4,2,3
Power Putt Live 2013,vpfiends,vpfiends,Bigfoot Bend,14-01-2026 22:10:50,57,E,80604,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=ppl13&entryId=423,3,3,4,2,3,4,4,2,2,4,4,2,3,3,3,2,7,2
Power Putt Live 2013,vpfiends,vpfiends,Miner 49'er,10-01-2026 05:49:17,51,-7,79998,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=ppl13&entryId=413,2,5,2,2,3,2,5,2,2,2,5,2,3,2,3,4,2,3
Power Putt Live 2013,vpfiends,vpfiends,Haunted Hills,06-01-2026 03:13:35,63,+6,101696,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=ppl13&entryId=411,4,2,3,4,2,4,3,3,3,3,7,2,3,2,8,5,3,2
Golden Tee Unplugged 2016,Dreaddazzman,dreaddazzman,Coconut Beach,04-02-2026 02:22:52,68,-4,0,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt16&entryId=1129,4,4,5,2,4,4,3,4,4,4,4,2,4,3,6,3,4,4
Golden Tee Unplugged 2016,Dreaddazzman,dreaddazzman,Coconut Beach,31-01-2026 05:09:42,73,+1,23815,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt16&entryId=1110,4,2,4,2,4,4,3,3,5,4,6,2,4,8,6,4,4,4
Golden Tee Unplugged 2018,Dreaddazzman,dreaddazzman,Southern Oaks,23-05-2026 21:05:07,67,-5,5032,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=1140,3,4,3,3,3,2,3,4,5,3,5,2,4,4,5,3,4,7
Golden Tee Unplugged 2018,Dreaddazzman,dreaddazzman,Southern Oaks,23-05-2026 20:50:01,71,-1,21497,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=1139,3,3,3,4,5,4,4,5,4,3,4,2,3,3,5,3,5,8
Golden Tee Unplugged 2018,Dreaddazzman,dreaddazzman,Southern Oaks,22-05-2026 23:39:40,67,-5,0,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=1130,3,5,2,3,4,4,4,3,4,3,4,3,4,3,5,4,3,6
Golden Tee Unplugged 2018,Dreaddazzman,dreaddazzman,Falcon Sands,28-04-2026 01:32:18,65,-7,0,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=896,4,3,2,5,5,3,3,3,4,3,3,4,5,4,3,5,3,3
Golden Tee Unplugged 2018,Dreaddazzman,dreaddazzman,Mayfield,21-04-2026 02:28:45,69,-3,7598,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=827,3,4,3,4,4,2,4,4,5,4,3,5,4,3,5,4,4,4
Golden Tee Unplugged 2018,Dreaddazzman,dreaddazzman,Mayfield,21-04-2026 01:39:53,71,-1,8780,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=826,4,6,3,4,3,3,5,4,5,3,5,5,4,2,4,4,3,4
Golden Tee Unplugged 2018,Dreaddazzman,dreaddazzman,Sparkling Waters,03-04-2026 03:05:50,61,-11,18376,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=675,3,4,3,4,3,5,2,3,4,2,4,4,2,3,4,2,5,4
Golden Tee Unplugged 2018,Dreaddazzman,dreaddazzman,Sparkling Waters,01-04-2026 01:50:39,70,-2,3479,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=655,3,3,3,5,3,6,2,3,5,4,4,4,7,3,4,2,5,4
Golden Tee Unplugged 2018,Dreaddazzman,dreaddazzman,Rattlesnake Ridge,24-03-2026 01:46:42,74,+2,0,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=585,5,3,6,3,4,3,5,3,3,3,3,5,5,6,6,5,2,4
Golden Tee Unplugged 2018,Dreaddazzman,dreaddazzman,Calypso Key,25-02-2026 01:55:28,74,E,0,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=274,4,4,3,4,3,3,6,4,3,4,4,4,3,6,5,3,5,6
Golden Tee Unplugged 2019,Dreaddazzman,dreaddazzman,Indigo Mound,11-07-2026 01:16:31,66,-7,0,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt19&entryId=627,4,3,2,4,5,4,4,3,4,3,4,2,5,3,3,5,3,5
Golden Tee Unplugged 2018,dstructv,dstructv,Mayfield,22-03-2026 01:46:48,103,+31,0,https://www.youtube.com/watch?v=N02Fkwr5_IQ,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=569,4,9,7,5,8,2,6,5,6,7,4,9,4,3,5,4,7,8
Golden Tee Unplugged 2018,dstructv,dstructv,Calypso Key,19-03-2026 02:08:14,61,-12,0,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=548,3,4,3,4,3,4,5,3,2,5,4,3,2,5,3,2,2,4
Golden Tee Unplugged 2018,dstructv,dstructv,Rhineland,14-03-2026 04:42:03,73,+1,7400,https://www.youtube.com/watch?v=XWhi2U9UaJo,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=521,3,4,4,4,3,4,2,5,5,2,6,6,3,4,5,4,4,5
Golden Tee Unplugged 2018,dstructv,dstructv,Rhineland,14-03-2026 01:48:23,60,-12,0,https://www.youtube.com/watch?v=N1GKnKs3nXE,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=518,2,4,3,3,3,4,2,3,4,2,3,5,2,4,3,4,3,6
Golden Tee Unplugged 2018,dstructv,dstructv,Rhineland,14-03-2026 00:10:43,69,-3,0,https://www.youtube.com/watch?v=uNBlzRAqSyY,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=517,2,3,3,3,4,4,3,7,4,2,5,5,3,5,3,4,4,5
Golden Tee Unplugged 2018,dstructv,dstructv,Rhineland,13-03-2026 22:24:18,62,-10,0,https://www.youtube.com/watch?v=pU2iKHC8rzc,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=513,3,3,4,2,4,3,3,5,3,2,3,4,4,4,3,4,2,6
Golden Tee Unplugged 2018,dstructv,dstructv,Safari Dunes,13-03-2026 21:55:23,53,-18,0,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=512,3,3,2,3,5,2,3,3,2,3,3,2,4,2,4,3,4,2
Golden Tee Unplugged 2018,dstructv,dstructv,Safari Dunes,08-03-2026 21:03:54,53,-18,0,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=458,3,3,3,3,3,2,4,3,2,2,4,4,3,2,3,3,4,2
Golden Tee Unplugged 2018,dstructv,dstructv,Safari Dunes,08-03-2026 20:52:34,63,-8,0,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=457,3,4,3,3,5,3,5,3,4,3,3,4,2,4,4,3,2,5
Golden Tee Unplugged 2018,dstructv,dstructv,Safari Dunes,08-03-2026 18:57:53,59,-12,0,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=453,3,4,2,3,4,2,5,4,3,3,3,3,3,2,5,4,3,3
Golden Tee Unplugged 2018,dstructv,dstructv,Safari Dunes,08-03-2026 18:09:12,57,-14,25719,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=451,3,4,2,2,3,2,5,3,2,3,2,4,3,4,4,5,4,2
Golden Tee Unplugged 2018,dstructv,dstructv,Safari Dunes,07-03-2026 02:32:16,56,-15,9306,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=415,3,3,3,3,4,3,3,3,3,3,2,4,3,2,3,3,4,4
Golden Tee Unplugged 2018,dstructv,dstructv,Safari Dunes,07-03-2026 00:43:56,58,-13,0,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=414,3,4,2,3,3,2,5,5,3,3,2,2,4,3,5,3,3,3
Golden Tee Unplugged 2018,dstructv,dstructv,Safari Dunes,06-03-2026 23:20:26,61,-10,0,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=412,3,3,3,3,4,2,4,4,3,3,2,5,3,2,4,5,4,4
Golden Tee Unplugged 2018,dstructv,dstructv,Safari Dunes,06-03-2026 20:47:09,68,-3,0,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt18&entryId=409,3,3,3,4,4,3,4,5,6,3,3,5,3,3,6,4,3,3
Power Putt Live 2013,Paladin242,Paladin242,Dusty Trail,24-11-2025 19:52:55,20,-8,50003,https://www.youtube.com/watch?v=wlNSdWMft_U,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=ppl13&entryId=394,3,2,2,4,2,3,2,1,1,0,0,0,0,0,0,0,0,0
Golden Tee Unplugged 2019,vpfiends,vpfiends,Indigo Mound,15-07-2026 04:03:04,61,-12,6883,https://www.youtube.com/watch?v=hT6vW_0tWaw,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt19&entryId=661,3,4,2,4,4,4,2,3,5,3,3,2,5,3,3,4,4,3
Golden Tee Unplugged 2019,Paladin242,Paladin242,Indigo Mound,16-07-2026 05:07:34,81,+8,0,https://www.youtube.com/watch?v=dplOuc5Ol00,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt19&entryId=680,4,4,3,7,4,4,4,8,4,4,5,3,5,4,4,4,6,4
Golden Tee Unplugged 2019,Paladin242,Paladin242,Indigo Mound,16-07-2026 04:43:39,71,-1,11452,https://www.youtube.com/watch?v=AJ-1ffso5Dk,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt19&entryId=679,3,3,3,7,4,4,3,4,5,4,4,2,4,3,4,5,4,5
Golden Tee Unplugged 2019,ed20910,ed20910,Indigo Mound,17-07-2026 05:19:39,70,-3,0,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt19&entryId=709,3,3,3,5,3,4,3,3,6,4,5,2,4,6,3,5,4,4
Golden Tee Unplugged 2019,ed20910,ed20910,Indigo Mound,17-07-2026 05:04:33,56,-17,5998,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt19&entryId=708,3,3,2,4,3,4,3,3,3,3,4,2,3,4,2,4,2,4
Golden Tee Unplugged 2019,ed20910,ed20910,Indigo Mound,17-07-2026 04:51:24,70,-3,5634,,https://teknoparrot.com/en/Highscore/EntrySpecificGt06?gameId=gt19&entryId=707,3,3,2,4,8,6,2,3,4,4,4,3,5,6,2,4,3,4
